20250710;17.23;17.3;17.31;17.2;5032491;86886733;1.28;0.17;0.030
20250709;17.22;17.27;17.45;17.16;7982170;137817802;2.03;0.29;0.050
20250708;17.2;17.22;17.26;17.11;5725110;98449894;1.46;0.06;0.010
20250707;16.88;17.21;17.24;16.81;7306384;125162245;1.86;1.95;0.330
20250704;17.02;16.88;17.05;16.86;5498741;93072699;1.4;-1.11;-0.190
20250703;17.1;17.07;17.14;16.98;5033520;85870419;1.28;-0.18;-0.030
20250702;17.18;17.1;17.18;17.05;5082610;86932262;1.29;-0.58;-0.100
20250701;17.22;17.2;17.28;17.09;4567425;78492236;1.16;0.0;0.000
20250630;17.09;17.2;17.23;17.05;4752506;81654077;1.21;0.35;0.060
20250627;17.11;17.14;17.3;17.05;5352453;91930072;1.36;0.18;0.030
20250626;17.26;17.11;17.27;17.1;6305145;108257378;1.61;-0.87;-0.150
20250625;17.2;17.26;17.3;17.08;7680285;132064463;1.96;0.35;0.060
20250624;17.01;17.2;17.25;17.0;6204290;106457765;1.58;0.76;0.130
20250623;16.78;17.07;17.07;16.7;4540870;77111064;1.16;1.43;0.240
20250620;16.92;16.83;17.1;16.78;5083000;85951231;1.29;-1.17;-0.200
20250619;17.36;17.03;17.45;17.01;8175306;140508658;2.08;-2.74;-0.480
20250618;17.75;17.51;17.76;17.16;11750181;204276928;2.99;-1.85;-0.330
20250617;18.23;17.84;18.25;17.78;12731362;228431461;3.24;-2.41;-0.440
20250616;18.15;18.28;18.45;17.98;14403487;263137305;3.67;0.55;0.100
20250613;18.09;18.18;18.53;17.9;20265109;369521234;5.16;1.39;0.250
20250612;17.95;17.93;18.11;17.85;7831962;140643834;1.99;-0.55;-0.100
20250611;17.96;18.03;18.49;17.96;10709731;194670963;2.73;0.39;0.070
20250610;18.18;17.96;18.23;17.61;11371552;203967497;2.9;-1.48;-0.270
20250609;17.98;18.23;18.24;17.82;11154270;201905234;2.84;0.44;0.080
20250606;18.17;18.15;18.28;17.97;10205564;184832026;2.6;-0.17;-0.030
20250605;18.72;18.18;18.75;18.03;14634588;267029677;3.73;-2.05;-0.380
20250604;18.26;18.56;18.8;18.22;23773654;441497744;6.05;0.49;0.090
20250603;17.58;18.47;19.0;17.53;23249822;427023874;5.92;5.06;0.890
20250530;18.05;17.58;18.28;17.48;15325028;272201787;3.9;-2.93;-0.530
20250529;18.06;18.11;18.27;17.95;16924539;306670096;4.31;-1.36;-0.250
20250528;17.9;18.36;18.64;17.74;24384642;444140829;6.21;1.6;0.290
20250527;17.8;18.17;18.6;17.62;24549280;448545051;6.25;1.23;0.220
20250526;17.72;17.95;18.2;17.53;14431730;259161733;3.67;0.84;0.150
20250523;17.63;17.8;17.96;17.52;14619520;258714691;3.72;0.96;0.170
20250522;18.27;17.63;18.33;17.62;19440308;347798178;4.95;-4.44;-0.820
20250521;17.99;18.45;18.93;17.84;29952278;546667156;7.63;2.1;0.380
20250520;17.51;18.07;18.6;17.45;32365093;586697441;8.24;3.97;0.690
20250519;17.2;17.38;17.49;17.16;11075160;192479347;2.82;0.81;0.140
20250516;17.44;17.24;17.54;17.15;12227662;211576312;3.11;-0.06;-0.010
20250515;17.02;17.25;17.58;16.95;15095112;260167105;3.84;0.7;0.120
20250514;16.96;17.13;17.14;16.87;7795120;132600678;1.98;0.65;0.110
20250513;17.2;17.02;17.25;16.94;9379724;160150960;2.39;-0.93;-0.160
20250512;17.07;17.18;17.2;17.07;8353575;143119830;2.13;0.23;0.040
20250509;17.31;17.14;17.46;17.0;11797570;202071723;3.0;-1.89;-0.330
20250508;17.3;17.47;17.79;17.18;16653192;291443672;4.24;0.81;0.140
20250507;17.59;17.33;17.65;17.18;16986954;295074370;4.32;-0.4;-0.070
20250506;16.99;17.4;17.41;16.91;18579596;320343217;4.73;3.88;0.650
20250430;16.98;16.75;17.08;16.75;12818025;216717303;3.26;-1.35;-0.230
20250429;17.0;16.98;17.16;16.7;12224682;207752875;3.11;0.0;0.000
20250428;17.01;16.98;17.2;16.81;15265808;258756596;3.89;-0.82;-0.140
20250425;17.27;17.12;17.58;17.12;22006687;380989271;5.6;-0.87;-0.150
20250424;17.56;17.27;17.82;17.15;30560725;532630867;7.78;-2.98;-0.530
20250423;18.6;17.8;19.16;17.74;50295324;923205040;12.81;-7.72;-1.490
20250422;20.5;19.29;20.88;18.5;60248750;1172231050;15.34;-3.98;-0.800
20250421;20.34;20.09;21.21;19.5;67582029;1371930904;17.21;-5.19;-1.100
20250418;20.18;21.19;21.19;20.04;77764714;1629108932;19.8;10.02;1.930
20250417;18.88;19.26;19.26;18.35;60237166;1145636215;15.34;9.99;1.750
20250416;16.02;17.51;17.51;15.99;19118265;324859870;4.87;9.99;1.590
20250415;16.11;15.92;16.19;15.85;6354242;101304927;1.62;-1.61;-0.260
20250414;16.15;16.18;16.47;15.98;9356351;152064469;2.38;0.62;0.100
20250411;16.02;16.08;16.97;16.0;13975006;228340159;3.56;2.36;0.370
20250410;15.45;15.71;15.98;15.45;14907570;235345594;3.8;2.95;0.450
20250409;14.83;15.26;15.41;13.86;15347563;225906598;3.91;0.33;0.050
20250408;15.96;15.21;16.26;14.83;24615400;378171795;6.27;-7.71;-1.270
20250407;16.88;16.48;17.37;16.48;16064951;269444580;4.09;-9.99;-1.830
20250403;17.93;18.31;19.37;17.81;31780558;583049422;8.09;0.05;0.010
20250402;17.98;18.3;18.58;17.67;32021993;582363702;8.15;2.23;0.400
20250401;18.04;17.9;18.92;17.77;39975026;729288146;10.18;-0.78;-0.140
20250331;16.3;18.04;18.04;16.21;29247888;521235255;7.45;10.0;1.640
20250328;16.8;16.4;16.93;16.33;5099653;84341964;1.3;-2.21;-0.370
20250327;16.42;16.77;16.85;16.22;6686860;111104292;1.7;1.45;0.240
20250326;16.25;16.53;16.69;16.25;5067915;83678031;1.29;1.97;0.320
20250325;16.1;16.21;16.33;16.01;3839831;62102995;0.98;0.19;0.030
20250324;16.58;16.18;16.65;15.93;5592505;90850959;1.42;-2.29;-0.380
20250321;16.86;16.56;16.99;16.48;6935205;115702538;1.77;-2.42;-0.410
20250320;17.1;16.97;17.5;16.91;11047244;189632104;2.81;-1.85;-0.320
20250319;16.75;17.29;17.78;16.71;16252660;280215402;4.14;2.67;0.450
20250318;16.78;16.84;17.11;16.63;7501349;126431987;1.91;0.54;0.090
20250317;16.82;16.75;17.0;16.71;6426630;108034796;1.64;-0.59;-0.100
20250314;16.93;16.85;16.97;16.62;9585632;160762270;2.44;1.08;0.180
20250313;16.4;16.67;17.13;16.26;14523407;243989046;3.7;1.65;0.270
20250312;16.28;16.4;16.55;16.24;5592967;91662921;1.42;0.92;0.150
20250311;15.9;16.25;16.26;15.81;4498540;72529413;1.15;0.93;0.150
20250310;16.08;16.1;16.17;15.99;3106883;49923457;0.79;0.12;0.020
20250307;16.25;16.08;16.29;15.97;4981156;80365660;1.27;-1.53;-0.250
20250306;16.2;16.33;16.36;16.16;5405395;87920214;1.38;0.62;0.100
20250305;16.3;16.23;16.32;16.03;3815881;61555123;0.97;-0.61;-0.100
20250304;16.21;16.33;16.48;16.02;3768470;61394110;0.96;1.18;0.190
20250303;16.18;16.14;16.35;16.11;3779273;61397490;0.96;0.37;0.060
20250228;16.63;16.08;16.63;16.05;5018198;81665163;1.28;-3.31;-0.550
20250227;16.6;16.63;16.73;16.34;5821201;96239852;1.48;0.18;0.030
20250226;16.34;16.6;16.67;16.33;6748816;111609179;1.72;1.84;0.300
20250225;16.25;16.3;16.44;16.21;3599640;58759306;0.92;-0.85;-0.140
20250224;16.33;16.44;16.46;16.21;4896450;80078311;1.25;0.86;0.140
20250221;16.3;16.3;16.37;16.01;5363234;86991157;1.37;-0.37;-0.060
20250220;16.3;16.36;16.45;16.26;3810696;62353194;0.97;-0.18;-0.030
20250219;16.15;16.39;16.42;16.12;4567796;74307268;1.16;1.55;0.250
20250218;16.56;16.14;16.56;16.06;4626741;75471060;1.18;-2.89;-0.480
20250217;16.5;16.62;16.7;16.46;4183251;69361692;1.07;0.36;0.060
20250214;16.5;16.56;16.65;16.37;4254665;70216698;1.08;0.0;0.000
20250213;16.92;16.56;16.92;16.56;6560376;109442416;1.67;-2.13;-0.360
20250212;16.67;16.92;16.94;16.67;7713307;129712567;1.96;0.24;0.040
20250211;16.48;16.88;17.4;16.32;15142289;256932409;3.86;2.3;0.380
20250210;16.37;16.5;16.51;16.3;6030226;99005049;1.54;1.41;0.230
20250207;16.2;16.27;16.44;16.1;6206805;100996763;1.58;0.43;0.070
20250206;15.75;16.2;16.23;15.72;5419630;86994285;1.38;2.21;0.350
20250205;15.85;15.85;16.32;15.64;5443140;86903049;1.39;1.73;0.270
20250127;15.88;15.58;16.06;15.58;3240260;51262266;0.82;-1.08;-0.170
20250124;15.6;15.75;15.78;15.52;3284900;51544867;0.84;0.96;0.150
20250123;15.81;15.6;15.98;15.6;4014817;63500055;1.02;-0.06;-0.010
20250122;15.87;15.61;15.96;15.56;3401080;53323684;0.87;-2.13;-0.340
20250121;16.3;15.95;16.3;15.83;3533660;56411014;0.9;-1.05;-0.170
20250120;16.05;16.12;16.17;15.88;4421625;71133019;1.13;1.26;0.200
20250117;15.89;15.92;16.01;15.74;3101815;49291011;0.79;0.13;0.020
20250116;15.9;15.9;16.13;15.75;4028510;64244383;1.03;0.82;0.130
20250115;16.0;15.77;16.03;15.67;4944170;78099302;1.26;-1.25;-0.200
20250114;15.43;15.97;15.97;15.31;6261100;98192292;1.59;4.31;0.660
20250113;15.29;15.31;15.44;15.03;3919179;59802868;1.0;-0.84;-0.130
20250110;15.81;15.44;15.94;15.44;3238300;50677944;0.82;-2.53;-0.400
20250109;15.82;15.84;16.0;15.75;3302098;52375601;0.84;-0.56;-0.090
20250108;15.96;15.93;16.05;15.46;4460745;70426328;1.14;-0.44;-0.070
20250107;15.75;16.0;16.05;15.63;3931930;62352733;1.0;1.27;0.200
20250106;15.76;15.8;15.89;15.43;4212195;66248098;1.07;0.19;0.030
20250103;16.37;15.77;16.4;15.74;5189940;83162551;1.32;-3.31;-0.540
20250102;16.51;16.31;16.87;16.17;5640396;93481930;1.44;-1.27;-0.210
